ts,count,passenger_ratio,count_v1,passenger_ratio_v1,L1,count_v2,passenger_ratio_v2,L2,month,day,hour,minute,week,weekday,holiday,freeday,offday,workday
2024-07-04 11:30:00,471,0.5796,478.0,0.5774,6.8,509.0,0.7191,16.3,7,4,11,30,27,4,0,0,0,1
2024-07-04 11:45:00,509,0.6051,497.0,0.6157,6.8,455.0,0.7495,16.3,7,4,11,45,27,4,0,0,0,1
2024-07-04 12:00:00,508,0.5787,446.0,0.6166,6.8,497.0,0.67,16.3,7,4,12,0,27,4,0,0,0,1
2024-07-04 12:15:00,510,0.6,466.0,0.588,6.8,441.0,0.6463,16.3,7,4,12,15,27,4,0,0,0,1
2024-07-04 12:30:00,474,0.5844,474.0,0.5928,6.8,486.0,0.6955,16.3,7,4,12,30,27,4,0,0,0,1
2024-07-04 12:45:00,542,0.5424,430.0,0.5837,6.8,451.0,0.6874,16.3,7,4,12,45,27,4,0,0,0,1
2024-07-04 13:00:00,518,0.6023,503.0,0.5706,6.8,512.0,0.707,16.3,7,4,13,0,27,4,0,0,0,1
2024-07-04 13:15:00,529,0.5652,457.0,0.6302,6.8,472.0,0.7225,16.3,7,4,13,15,27,4,0,0,0,1
2024-07-04 13:30:00,530,0.617,526.0,0.5722,6.8,523.0,0.6692,16.3,7,4,13,30,27,4,0,0,0,1
2024-07-04 13:45:00,526,0.6008,488.0,0.5963,6.8,549.0,0.7195,16.3,7,4,13,45,27,4,0,0,0,1
2024-07-04 14:00:00,616,0.6461,574.0,0.6359,6.8,568.0,0.7201,16.3,7,4,14,0,27,4,0,0,0,1
2024-07-04 14:15:00,589,0.6129,546.0,0.6667,6.8,543.0,0.7311,16.3,7,4,14,15,27,4,0,0,0,1
2024-07-04 14:30:00,571,0.641,521.0,0.62,6.8,553.0,0.7052,16.3,7,4,14,30,27,4,0,0,0,1
2024-07-04 14:45:00,613,0.5889,570.0,0.6298,6.8,565.0,0.7451,16.3,7,4,14,45,27,4,0,0,0,1
2024-07-04 15:00:00,565,0.6336,494.0,0.6478,6.8,533.0,0.7355,16.3,7,4,15,0,27,4,0,0,0,1
2024-07-04 15:15:00,548,0.6551,495.0,0.6707,6.8,504.0,0.7202,16.3,7,4,15,15,27,4,0,0,0,1
2024-07-04 15:30:00,576,0.6424,551.0,0.6334,6.8,585.0,0.7145,16.3,7,4,15,30,27,4,0,0,0,1
2024-07-04 15:45:00,578,0.6696,505.0,0.701,6.8,534.0,0.7547,16.3,7,4,15,45,27,4,0,0,0,1
2024-07-04 16:00:00,555,0.645,489.0,0.6728,6.8,516.0,0.7481,16.3,7,4,16,0,27,4,0,0,0,1
2024-07-04 16:15:00,566,0.6449,541.0,0.7043,6.8,558.0,0.7867,16.3,7,4,16,15,27,4,0,0,0,1
2024-07-04 16:30:00,551,0.7205,539.0,0.6976,6.8,623.0,0.7159,16.3,7,4,16,30,27,4,0,0,0,1
2024-07-04 16:45:00,606,0.6469,537.0,0.6518,6.8,628.0,0.7309,16.3,7,4,16,45,27,4,0,0,0,1
2024-07-04 17:00:00,654,0.6682,568.0,0.6972,6.8,560.0,0.7107,16.3,7,4,17,0,27,4,0,0,0,1
2024-07-04 17:15:00,562,0.6851,534.0,0.6685,6.8,569.0,0.7329,16.3,7,4,17,15,27,4,0,0,0,1
2024-07-04 17:30:00,620,0.6806,548.0,0.719,6.8,614.0,0.7883,16.3,7,4,17,30,27,4,0,0,0,1
2024-07-04 17:45:00,664,0.738,588.0,0.7262,6.8,615.0,0.7642,16.3,7,4,17,45,27,4,0,0,0,1
2024-07-04 18:00:00,689,0.7373,582.0,0.7165,6.8,596.0,0.7383,16.3,7,4,18,0,27,4,0,0,0,1
2024-07-04 18:15:00,622,0.6865,544.0,0.6691,6.8,492.0,0.7215,16.3,7,4,18,15,27,4,0,0,0,1
2024-07-04 18:30:00,527,0.6926,461.0,0.6876,6.8,479.0,0.7119,16.3,7,4,18,30,27,4,0,0,0,1
2024-07-04 18:45:00,520,0.6577,437.0,0.6224,6.8,395.0,0.6861,16.3,7,4,18,45,27,4,0,0,0,1
2024-07-04 19:00:00,478,0.6402,420.0,0.6429,6.8,458.0,0.7183,16.3,7,4,19,0,27,4,0,0,0,1
2024-07-04 19:15:00,409,0.6259,365.0,0.6493,6.8,422.0,0.6801,16.3,7,4,19,15,27,4,0,0,0,1
2024-07-04 19:30:00,385,0.5844,371.0,0.6119,6.8,409.0,0.709,16.3,7,4,19,30,27,4,0,0,0,1
2024-07-04 19:45:00,329,0.5775,303.0,0.6073,6.8,372.0,0.6774,16.3,7,4,19,45,27,4,0,0,0,1
2024-07-04 20:00:00,349,0.5759,319.0,0.6144,6.8,336.0,0.6964,16.3,7,4,20,0,27,4,0,0,0,1
2024-07-04 20:15:00,313,0.5687,297.0,0.6128,6.8,353.0,0.6912,16.3,7,4,20,15,27,4,0,0,0,1
2024-07-04 20:30:00,298,0.5403,262.0,0.5191,6.8,315.0,0.5968,16.3,7,4,20,30,27,4,0,0,0,1
2024-07-04 20:45:00,278,0.5036,278.0,0.5,6.8,327.0,0.578,16.3,7,4,20,45,27,4,0,0,0,1
2024-07-04 21:00:00,301,0.4684,295.0,0.4915,6.8,323.0,0.6285,16.3,7,4,21,0,27,4,0,0,0,1
2024-07-04 21:15:00,290,0.4655,286.0,0.4685,6.8,304.0,0.5559,16.3,7,4,21,15,27,4,0,0,0,1
2024-07-04 21:30:00,304,0.4868,272.0,0.5257,6.8,290.0,0.569,16.3,7,4,21,30,27,4,0,0,0,1
2024-07-04 21:45:00,262,0.4885,257.0,0.5058,6.8,275.0,0.5818,16.3,7,4,21,45,27,4,0,0,0,1
2024-07-04 22:00:00,211,0.4502,191.0,0.5131,6.8,236.0,0.6144,16.3,7,4,22,0,27,4,0,0,0,1
2024-07-04 22:15:00,184,0.5272,182.0,0.5385,6.8,242.0,0.6116,16.3,7,4,22,15,27,4,0,0,0,1
2024-07-04 22:30:00,229,0.5677,224.0,0.5714,6.8,242.0,0.6033,16.3,7,4,22,30,27,4,0,0,0,1
2024-07-04 22:45:00,235,0.4681,203.0,0.4877,6.8,205.0,0.5902,16.3,7,4,22,45,27,4,0,0,0,1
2024-07-04 23:00:00,178,0.4607,177.0,0.5198,6.8,223.0,0.565,16.3,7,4,23,0,27,4,0,0,0,1
2024-07-04 23:15:00,193,0.5026,177.0,0.548,6.8,202.0,0.6139,16.3,7,4,23,15,27,4,0,0,0,1
2024-07-04 23:30:00,162,0.4444,177.0,0.4859,6.8,205.0,0.5707,16.3,7,4,23,30,27,4,0,0,0,1
2024-07-04 23:45:00,203,0.468,178.0,0.4719,6.8,184.0,0.5598,16.3,7,4,23,45,27,4,0,0,0,1
2024-07-05 00:00:00,142,0.4155,144.0,0.3958,6.8,152.0,0.4868,16.3,7,5,0,0,27,5,0,0,0,1
2024-07-05 00:15:00,161,0.3727,147.0,0.449,6.8,156.0,0.5641,16.3,7,5,0,15,27,5,0,0,0,1
2024-07-05 00:30:00,135,0.4074,115.0,0.3652,6.8,146.0,0.4041,16.3,7,5,0,30,27,5,0,0,0,1
2024-07-05 00:45:00,118,0.2542,119.0,0.3361,6.8,97.0,0.4433,16.3,7,5,0,45,27,5,0,0,0,1
2024-07-05 01:00:00,109,0.3028,104.0,0.3269,6.8,119.0,0.3866,16.3,7,5,1,0,27,5,0,0,0,1
2024-07-05 01:15:00,99,0.3131,93.0,0.2796,6.8,102.0,0.3824,16.3,7,5,1,15,27,5,0,0,0,1
2024-07-05 01:30:00,104,0.2596,99.0,0.2727,6.8,76.0,0.3947,16.3,7,5,1,30,27,5,0,0,0,1
2024-07-05 01:45:00,94,0.3085,96.0,0.2812,6.8,113.0,0.354,16.3,7,5,1,45,27,5,0,0,0,1
2024-07-05 02:00:00,106,0.3302,91.0,0.3626,6.8,98.0,0.398,16.3,7,5,2,0,27,5,0,0,0,1
2024-07-05 02:15:00,84,0.2143,73.0,0.2329,6.8,74.0,0.2432,16.3,7,5,2,15,27,5,0,0,0,1
2024-07-05 02:30:00,95,0.2,95.0,0.2,6.8,74.0,0.3378,16.3,7,5,2,30,27,5,0,0,0,1
2024-07-05 02:45:00,79,0.2532,86.0,0.2442,6.8,81.0,0.2469,16.3,7,5,2,45,27,5,0,0,0,1
2024-07-05 03:00:00,89,0.1685,75.0,0.2533,6.8,79.0,0.3671,16.3,7,5,3,0,27,5,0,0,0,1
2024-07-05 03:15:00,88,0.3409,93.0,0.2796,6.8,86.0,0.2558,16.3,7,5,3,15,27,5,0,0,0,1
2024-07-05 03:30:00,104,0.1538,93.0,0.1505,6.8,88.0,0.2386,16.3,7,5,3,30,27,5,0,0,0,1
2024-07-05 03:45:00,110,0.1455,99.0,0.1515,6.8,62.0,0.3226,16.3,7,5,3,45,27,5,0,0,0,1
2024-07-05 04:00:00,86,0.1744,79.0,0.1899,6.8,82.0,0.1707,16.3,7,5,4,0,27,5,0,0,0,1
2024-07-05 04:15:00,99,0.2222,92.0,0.1522,6.8,90.0,0.2111,16.3,7,5,4,15,27,5,0,0,0,1
2024-07-05 04:30:00,112,0.1696,97.0,0.1856,6.8,89.0,0.2247,16.3,7,5,4,30,27,5,0,0,0,1
2024-07-05 04:45:00,120,0.2583,122.0,0.2049,6.8,113.0,0.2478,16.3,7,5,4,45,27,5,0,0,0,1
2024-07-05 05:00:00,154,0.1883,130.0,0.1846,6.8,108.0,0.1944,16.3,7,5,5,0,27,5,0,0,0,1
2024-07-05 05:15:00,155,0.2323,149.0,0.1946,6.8,130.0,0.2923,16.3,7,5,5,15,27,5,0,0,0,1
2024-07-05 05:30:00,201,0.204,189.0,0.1746,6.8,166.0,0.1807,16.3,7,5,5,30,27,5,0,0,0,1
2024-07-05 05:45:00,231,0.2381,220.0,0.2091,6.8,144.0,0.2569,16.3,7,5,5,45,27,5,0,0,0,1
2024-07-05 06:00:00,258,0.2209,229.0,0.2009,6.8,188.0,0.2074,16.3,7,5,6,0,27,5,0,0,0,1
2024-07-05 06:15:00,345,0.3072,284.0,0.2852,6.8,247.0,0.3077,16.3,7,5,6,15,27,5,0,0,0,1
2024-07-05 06:30:00,328,0.311,314.0,0.2898,6.8,244.0,0.2992,16.3,7,5,6,30,27,5,0,0,0,1
2024-07-05 06:45:00,394,0.368,330.0,0.3636,6.8,262.0,0.3473,16.3,7,5,6,45,27,5,0,0,0,1
2024-07-05 07:00:00,451,0.4368,394.0,0.4188,6.8,325.0,0.4062,16.3,7,5,7,0,27,5,0,0,0,1
2024-07-05 07:15:00,550,0.5582,443.0,0.5169,6.8,322.0,0.4627,16.3,7,5,7,15,27,5,0,0,0,1
2024-07-05 07:30:00,632,0.6297,480.0,0.6188,6.8,365.0,0.5123,16.3,7,5,7,30,27,5,0,0,0,1
2024-07-05 07:45:00,739,0.682,607.0,0.6326,6.8,379.0,0.5409,16.3,7,5,7,45,27,5,0,0,0,1
2024-07-05 08:00:00,785,0.6981,631.0,0.6609,6.8,383.0,0.6266,16.3,7,5,8,0,27,5,0,0,0,1
2024-07-05 08:15:00,753,0.7065,570.0,0.6684,6.8,362.0,0.6298,16.3,7,5,8,15,27,5,0,0,0,1
2024-07-05 08:30:00,751,0.6818,600.0,0.6117,6.8,445.0,0.5685,16.3,7,5,8,30,27,5,0,0,0,1
2024-07-05 08:45:00,738,0.607,563.0,0.5595,6.8,443.0,0.6321,16.3,7,5,8,45,27,5,0,0,0,1
2024-07-05 09:00:00,674,0.6677,550.0,0.6309,6.8,444.0,0.6937,16.3,7,5,9,0,27,5,0,0,0,1
2024-07-05 09:15:00,703,0.633,555.0,0.5982,6.8,433.0,0.6836,16.3,7,5,9,15,27,5,0,0,0,1
2024-07-05 09:30:00,590,0.5949,477.0,0.5996,6.8,484.0,0.6508,16.3,7,5,9,30,27,5,0,0,0,1
2024-07-05 09:45:00,642,0.6604,539.0,0.6271,6.8,496.0,0.6976,16.3,7,5,9,45,27,5,0,0,0,1
2024-07-05 10:00:00,620,0.6097,550.0,0.6055,6.8,442.0,0.7195,16.3,7,5,10,0,27,5,0,0,0,1
2024-07-05 10:15:00,591,0.6277,491.0,0.6334,6.8,516.0,0.7267,16.3,7,5,10,15,27,5,0,0,0,1
2024-07-05 10:30:00,585,0.6171,506.0,0.6561,6.8,523.0,0.7438,16.3,7,5,10,30,27,5,0,0,0,1
2024-07-05 10:45:00,561,0.6453,487.0,0.6591,6.8,507.0,0.7475,16.3,7,5,10,45,27,5,0,0,0,1
2024-07-05 11:00:00,570,0.6421,515.0,0.6602,6.8,470.0,0.8064,16.3,7,5,11,0,27,5,0,0,0,1
2024-07-05 11:15:00,519,0.6802,498.0,0.6627,6.8,506.0,0.7569,16.3,7,5,11,15,27,5,0,0,0,1
2024-07-05 11:30:00,579,0.62,488.0,0.6844,6.8,509.0,0.7583,16.3,7,5,11,30,27,5,0,0,0,1
2024-07-05 11:45:00,494,0.6437,442.0,0.6312,6.8,478.0,0.7197,16.3,7,5,11,45,27,5,0,0,0,1
2024-07-05 12:00:00,517,0.6112,480.0,0.6542,6.8,544.0,0.7555,16.3,7,5,12,0,27,5,0,0,0,1
2024-07-05 12:15:00,533,0.6567,511.0,0.6438,6.8,507.0,0.7002,16.3,7,5,12,15,27,5,0,0,0,1
2024-07-05 12:30:00,519,0.605,478.0,0.636,6.8,471.0,0.7686,16.3,7,5,12,30,27,5,0,0,0,1
2024-07-05 12:45:00,538,0.6524,442.0,0.6946,6.8,490.0,0.7551,16.3,7,5,12,45,27,5,0,0,0,1
2024-07-05 13:00:00,489,0.6033,468.0,0.6432,6.8,506.0,0.7589,16.3,7,5,13,0,27,5,0,0,0,1
2024-07-05 13:15:00,584,0.6729,574.0,0.6341,6.8,523.0,0.7763,16.3,7,5,13,15,27,5,0,0,0,1
2024-07-05 13:30:00,588,0.6565,512.0,0.7227,6.8,552.0,0.7663,16.3,7,5,13,30,27,5,0,0,0,1
2024-07-05 13:45:00,614,0.684,581.0,0.6747,6.8,651.0,0.7481,16.3,7,5,13,45,27,5,0,0,0,1
2024-07-05 14:00:00,645,0.6682,593.0,0.6796,6.8,598.0,0.7726,16.3,7,5,14,0,27,5,0,0,0,1
2024-07-05 14:15:00,626,0.6853,551.0,0.7169,6.8,600.0,0.7883,16.3,7,5,14,15,27,5,0,0,0,1
2024-07-05 14:30:00,661,0.7005,620.0,0.7,6.8,650.0,0.7477,16.3,7,5,14,30,27,5,0,0,0,1
2024-07-05 14:45:00,687,0.6914,613.0,0.7194,6.8,654.0,0.789,16.3,7,5,14,45,27,5,0,0,0,1
2024-07-05 15:00:00,689,0.7388,685.0,0.7168,6.8,628.0,0.785,16.3,7,5,15,0,27,5,0,0,0,1
2024-07-05 15:15:00,676,0.7041,597.0,0.7119,6.8,686.0,0.8076,16.3,7,5,15,15,27,5,0,0,0,1
2024-07-05 15:30:00,759,0.6957,656.0,0.7256,6.8,681.0,0.7739,16.3,7,5,15,30,27,5,0,0,0,1
2024-07-05 15:45:00,641,0.7161,662.0,0.6949,6.8,723.0,0.7759,16.3,7,5,15,45,27,5,0,0,0,1
2024-07-05 16:00:00,709,0.6869,656.0,0.7271,6.8,685.0,0.7942,16.3,7,5,16,0,27,5,0,0,0,1
2024-07-05 16:15:00,735,0.7197,680.0,0.7147,6.8,716.0,0.852,16.3,7,5,16,15,27,5,0,0,0,1
2024-07-05 16:30:00,761,0.7648,717.0,0.8089,6.8,792.0,0.8472,16.3,7,5,16,30,27,5,0,0,0,1
2024-07-05 16:45:00,812,0.7623,688.0,0.7776,6.8,729.0,0.8354,16.3,7,5,16,45,27,5,0,0,0,1
2024-07-05 17:00:00,730,0.7863,686.0,0.7843,6.8,766.0,0.8342,16.3,7,5,17,0,27,5,0,0,0,1
2024-07-05 17:15:00,791,0.7914,741.0,0.7908,6.8,744.0,0.8212,16.3,7,5,17,15,27,5,0,0,0,1
2024-07-05 17:30:00,834,0.783,761.0,0.7819,6.8,767.0,0.8083,16.3,7,5,17,30,27,5,0,0,0,1
2024-07-05 17:45:00,880,0.8159,733.0,0.809,6.8,747.0,0.8527,16.3,7,5,17,45,27,5,0,0,0,1
2024-07-05 18:00:00,843,0.8031,751.0,0.787,6.8,757.0,0.819,16.3,7,5,18,0,27,5,0,0,0,1
2024-07-05 18:15:00,866,0.7979,697.0,0.7834,6.8,676.0,0.818,16.3,7,5,18,15,27,5,0,0,0,1
2024-07-05 18:30:00,757,0.7635,641.0,0.7738,6.8,626.0,0.8179,16.3,7,5,18,30,27,5,0,0,0,1
2024-07-05 18:45:00,702,0.7607,628.0,0.7436,6.8,644.0,0.8012,16.3,7,5,18,45,27,5,0,0,0,1
2024-07-05 19:00:00,647,0.7836,556.0,0.7788,6.8,620.0,0.8097,16.3,7,5,19,0,27,5,0,0,0,1
2024-07-05 19:15:00,604,0.7152,526.0,0.7662,6.8,599.0,0.8197,16.3,7,5,19,15,27,5,0,0,0,1
2024-07-05 19:30:00,518,0.7703,465.0,0.7914,6.8,555.0,0.8162,16.3,7,5,19,30,27,5,0,0,0,1
2024-07-05 19:45:00,516,0.7558,447.0,0.7405,6.8,533.0,0.8068,16.3,7,5,19,45,27,5,0,0,0,1
2024-07-05 20:00:00,463,0.689,448.0,0.7165,6.8,485.0,0.7216,16.3,7,5,20,0,27,5,0,0,0,1
2024-07-05 20:15:00,431,0.6775,402.0,0.6866,6.8,464.0,0.7284,16.3,7,5,20,15,27,5,0,0,0,1
2024-07-05 20:30:00,418,0.634,406.0,0.6305,6.8,437.0,0.7117,16.3,7,5,20,30,27,5,0,0,0,1
2024-07-05 20:45:00,382,0.6126,362.0,0.6519,6.8,432.0,0.7523,16.3,7,5,20,45,27,5,0,0,0,1
2024-07-05 21:00:00,366,0.6858,377.0,0.679,6.8,432.0,0.7176,16.3,7,5,21,0,27,5,0,0,0,1
2024-07-05 21:15:00,346,0.6069,303.0,0.6304,6.8,377.0,0.7454,16.3,7,5,21,15,27,5,0,0,0,1
2024-07-05 21:30:00,315,0.6381,318.0,0.6541,6.8,360.0,0.7111,16.3,7,5,21,30,27,5,0,0,0,1
2024-07-05 21:45:00,319,0.6113,291.0,0.6289,6.8,313.0,0.7412,16.3,7,5,21,45,27,5,0,0,0,1
2024-07-05 22:00:00,284,0.581,274.0,0.6058,6.8,335.0,0.6746,16.3,7,5,22,0,27,5,0,0,0,1
2024-07-05 22:15:00,297,0.6027,273.0,0.5897,6.8,327.0,0.6422,16.3,7,5,22,15,27,5,0,0,0,1
2024-07-05 22:30:00,259,0.5097,251.0,0.5458,6.8,290.0,0.631,16.3,7,5,22,30,27,5,0,0,0,1
2024-07-05 22:45:00,246,0.5976,237.0,0.6709,6.8,284.0,0.6373,16.3,7,5,22,45,27,5,0,0,0,1
2024-07-05 23:00:00,231,0.5714,251.0,0.6056,6.8,261.0,0.6322,16.3,7,5,23,0,27,5,0,0,0,1
2024-07-05 23:15:00,231,0.5411,181.0,0.5635,6.8,221.0,0.7059,16.3,7,5,23,15,27,5,0,0,0,1
2024-07-05 23:30:00,188,0.5904,200.0,0.655,6.8,245.0,0.6408,16.3,7,5,23,30,27,5,0,0,0,1
2024-07-05 23:45:00,235,0.5277,224.0,0.5491,6.8,204.0,0.6373,16.3,7,5,23,45,27,5,0,0,0,1
2024-07-06 00:00:00,161,0.4348,161.0,0.4348,6.8,174.0,0.5747,16.3,7,6,0,0,27,6,0,0,1,0
2024-07-06 00:15:00,160,0.4562,138.0,0.5072,6.8,173.0,0.6358,16.3,7,6,0,15,27,6,0,0,1,0
2024-07-06 00:30:00,148,0.5338,164.0,0.5183,6.8,178.0,0.618,16.3,7,6,0,30,27,6,0,0,1,0
2024-07-06 00:45:00,167,0.521,132.0,0.5758,6.8,152.0,0.5197,16.3,7,6,0,45,27,6,0,0,1,0
2024-07-06 01:00:00,135,0.4074,129.0,0.4341,6.8,158.0,0.5316,16.3,7,6,1,0,27,6,0,0,1,0
2024-07-06 01:15:00,136,0.3971,131.0,0.374,6.8,113.0,0.5575,16.3,7,6,1,15,27,6,0,0,1,0
2024-07-06 01:30:00,104,0.5,93.0,0.5591,6.8,131.0,0.5267,16.3,7,6,1,30,27,6,0,0,1,0
2024-07-06 01:45:00,106,0.3868,109.0,0.4128,6.8,105.0,0.5333,16.3,7,6,1,45,27,6,0,0,1,0
2024-07-06 02:00:00,94,0.383,94.0,0.3936,6.8,113.0,0.4602,16.3,7,6,2,0,27,6,0,0,1,0
2024-07-06 02:15:00,98,0.2959,87.0,0.3218,6.8,104.0,0.4712,16.3,7,6,2,15,27,6,0,0,1,0
2024-07-06 02:30:00,95,0.4105,99.0,0.4242,6.8,94.0,0.3298,16.3,7,6,2,30,27,6,0,0,1,0
2024-07-06 02:45:00,114,0.2193,102.0,0.2451,6.8,106.0,0.3208,16.3,7,6,2,45,27,6,0,0,1,0
2024-07-06 03:00:00,106,0.3302,108.0,0.2778,6.8,104.0,0.3173,16.3,7,6,3,0,27,6,0,0,1,0
2024-07-06 03:15:00,100,0.26,82.0,0.2561,6.8,87.0,0.3333,16.3,7,6,3,15,27,6,0,0,1,0
2024-07-06 03:30:00,106,0.2736,104.0,0.25,6.8,84.0,0.4048,16.3,7,6,3,30,27,6,0,0,1,0
2024-07-06 03:45:00,122,0.2951,122.0,0.2213,6.8,104.0,0.2788,16.3,7,6,3,45,27,6,0,0,1,0
2024-07-06 04:00:00,104,0.2308,91.0,0.2088,6.8,89.0,0.2584,16.3,7,6,4,0,27,6,0,0,1,0
2024-07-06 04:15:00,129,0.2016,114.0,0.2018,6.8,106.0,0.2642,16.3,7,6,4,15,27,6,0,0,1,0
2024-07-06 04:30:00,105,0.2571,101.0,0.1782,6.8,109.0,0.2202,16.3,7,6,4,30,27,6,0,0,1,0
2024-07-06 04:45:00,145,0.2414,106.0,0.1792,6.8,111.0,0.2072,16.3,7,6,4,45,27,6,0,0,1,0
2024-07-06 05:00:00,157,0.2675,154.0,0.2662,6.8,127.0,0.2756,16.3,7,6,5,0,27,6,0,0,1,0
2024-07-06 05:15:00,214,0.2617,182.0,0.2088,6.8,142.0,0.2746,16.3,7,6,5,15,27,6,0,0,1,0
2024-07-06 05:30:00,216,0.3148,211.0,0.2464,6.8,167.0,0.2216,16.3,7,6,5,30,27,6,0,0,1,0
2024-07-06 05:45:00,257,0.3113,185.0,0.2216,6.8,174.0,0.2069,16.3,7,6,5,45,27,6,0,0,1,0
2024-07-06 06:00:00,250,0.272,247.0,0.2227,6.8,218.0,0.3211,16.3,7,6,6,0,27,6,0,0,1,0
2024-07-06 06:15:00,347,0.3285,290.0,0.2517,6.8,215.0,0.2279,16.3,7,6,6,15,27,6,0,0,1,0
2024-07-06 06:30:00,347,0.3314,283.0,0.3216,6.8,246.0,0.3699,16.3,7,6,6,30,27,6,0,0,1,0
2024-07-06 06:45:00,394,0.3832,340.0,0.3882,6.8,285.0,0.4211,16.3,7,6,6,45,27,6,0,0,1,0
2024-07-06 07:00:00,419,0.4272,376.0,0.4229,6.8,354.0,0.4492,16.3,7,6,7,0,27,6,0,0,1,0
2024-07-06 07:15:00,511,0.4658,419.0,0.432,6.8,335.0,0.4776,16.3,7,6,7,15,27,6,0,0,1,0
2024-07-06 07:30:00,438,0.5114,403.0,0.4963,6.8,342.0,0.5819,16.3,7,6,7,30,27,6,0,0,1,0
2024-07-06 07:45:00,477,0.5514,408.0,0.5245,6.8,411.0,0.5426,16.3,7,6,7,45,27,6,0,0,1,0
2024-07-06 08:00:00,522,0.5498,452.0,0.5553,6.8,397.0,0.5894,16.3,7,6,8,0,27,6,0,0,1,0
2024-07-06 08:15:00,612,0.5899,479.0,0.5741,6.8,430.0,0.6535,16.3,7,6,8,15,27,6,0,0,1,0
2024-07-06 08:30:00,582,0.6082,537.0,0.5661,6.8,439.0,0.6287,16.3,7,6,8,30,27,6,0,0,1,0
2024-07-06 08:45:00,605,0.6182,451.0,0.6297,6.8,427.0,0.7026,16.3,7,6,8,45,27,6,0,0,1,0
2024-07-06 09:00:00,604,0.6225,498.0,0.6064,6.8,456.0,0.7039,16.3,7,6,9,0,27,6,0,0,1,0
2024-07-06 09:15:00,610,0.6393,529.0,0.6257,6.8,503.0,0.7336,16.3,7,6,9,15,27,6,0,0,1,0
2024-07-06 09:30:00,692,0.6936,562.0,0.6655,6.8,543.0,0.7274,16.3,7,6,9,30,27,6,0,0,1,0
2024-07-06 09:45:00,674,0.6395,578.0,0.6349,6.8,564.0,0.6968,16.3,7,6,9,45,27,6,0,0,1,0
2024-07-06 10:00:00,730,0.6575,609.0,0.6453,6.8,565.0,0.7469,16.3,7,6,10,0,27,6,0,0,1,0
2024-07-06 10:15:00,661,0.6762,582.0,0.7096,6.8,596.0,0.7534,16.3,7,6,10,15,27,6,0,0,1,0
2024-07-06 10:30:00,712,0.7247,599.0,0.7262,6.8,583.0,0.7959,16.3,7,6,10,30,27,6,0,0,1,0
2024-07-06 10:45:00,693,0.6926,566.0,0.712,6.8,574.0,0.7875,16.3,7,6,10,45,27,6,0,0,1,0
2024-07-06 11:00:00,578,0.6678,524.0,0.6927,6.8,592.0,0.8142,16.3,7,6,11,0,27,6,0,0,1,0
2024-07-06 11:15:00,625,0.7072,518.0,0.7394,6.8,559.0,0.7782,16.3,7,6,11,15,27,6,0,0,1,0
2024-07-06 11:30:00,578,0.6644,535.0,0.686,6.8,525.0,0.7714,16.3,7,6,11,30,27,6,0,0,1,0
2024-07-06 11:45:00,531,0.6704,468.0,0.6859,6.8,525.0,0.7924,16.3,7,6,11,45,27,6,0,0,1,0
2024-07-06 12:00:00,539,0.679,502.0,0.6972,6.8,516.0,0.781,16.3,7,6,12,0,27,6,0,0,1,0
2024-07-06 12:15:00,516,0.6589,483.0,0.6853,6.8,490.0,0.7306,16.3,7,6,12,15,27,6,0,0,1,0
2024-07-06 12:30:00,535,0.6486,493.0,0.6897,6.8,502.0,0.755,16.3,7,6,12,30,27,6,0,0,1,0
2024-07-06 12:45:00,477,0.6394,403.0,0.6328,6.8,462.0,0.7706,16.3,7,6,12,45,27,6,0,0,1,0
2024-07-06 13:00:00,508,0.6831,491.0,0.6782,6.8,531.0,0.7589,16.3,7,6,13,0,27,6,0,0,1,0
2024-07-06 13:15:00,588,0.6497,535.0,0.671,6.8,525.0,0.741,16.3,7,6,13,15,27,6,0,0,1,0
2024-07-06 13:30:00,546,0.6575,489.0,0.6646,6.8,523.0,0.738,16.3,7,6,13,30,27,6,0,0,1,0
2024-07-06 13:45:00,550,0.6655,540.0,0.6796,6.8,593.0,0.7437,16.3,7,6,13,45,27,6,0,0,1,0
2024-07-06 14:00:00,680,0.6456,610.0,0.6689,6.8,646.0,0.7678,16.3,7,6,14,0,27,6,0,0,1,0
2024-07-06 14:15:00,678,0.6917,616.0,0.6964,6.8,607.0,0.7759,16.3,7,6,14,15,27,6,0,0,1,0
2024-07-06 14:30:00,661,0.6641,552.0,0.692,6.8,557.0,0.7612,16.3,7,6,14,30,27,6,0,0,1,0
2024-07-06 14:45:00,604,0.6904,567.0,0.6914,6.8,597.0,0.7387,16.3,7,6,14,45,27,6,0,0,1,0
2024-07-06 15:00:00,663,0.6712,576.0,0.6892,6.8,650.0,0.82,16.3,7,6,15,0,27,6,0,0,1,0
2024-07-06 15:15:00,721,0.7503,596.0,0.7785,6.8,604.0,0.8063,16.3,7,6,15,15,27,6,0,0,1,0
2024-07-06 15:30:00,648,0.7531,627.0,0.7305,6.8,628.0,0.7898,16.3,7,6,15,30,27,6,0,0,1,0
2024-07-06 15:45:00,648,0.7052,618.0,0.7298,6.8,679.0,0.81,16.3,7,6,15,45,27,6,0,0,1,0
2024-07-06 16:00:00,699,0.7368,563.0,0.746,6.8,659.0,0.8361,16.3,7,6,16,0,27,6,0,0,1,0
